Date,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha12,alpha13,alpha14,alpha15,alpha54,alphaExt1,alphaExt2,alphaExt3,alphaExt4,alphaExt5,alphaExt6,alphaExt7
2014-02-05 00:00:00-05:00,1.5,0.3095657907299144,0.7382611612354817,-5.0,-970710.0,0.6256039901255135,-0.2128601074218821,-1219.0,458.5677247620014,-8.0,-0.6481864374908052,1.0790750948144578,1.0870652036050528,1.0768658792501882,0.7616796440489433,1.083025823884007,1.0773381588872097,1.1029319850854662
2014-02-06 00:00:00-05:00,0.5,0.2998286970244146,0.6796269619113945,-6.0,-1537280.0,0.8919405579969548,0.49857330322265625,-1111.0,1781.2052943199187,-6.0,-0.7010684061546263,1.0620138619332335,1.068615012988817,1.068485559303108,0.8449181340747606,1.067514388749393,1.0636213000952701,1.093758467155287
2014-02-07 00:00:00-05:00,4.5,-0.23755067082785639,0.4507177343370157,-9.0,-163200.0,0.6536482687993698,-3.1528549194335938,-1872.0,1500.776425163353,-6.0,-0.8004700789587625,1.0277644704628954,1.0451932225470988,1.0330203719879893,0.915927750410509,1.0419789010845446,1.0432706660462592,1.0780983659407783
2014-02-10 00:00:00-05:00,4.5,-0.3516009610339118,0.5884374435147239,-9.0,-1339615.0,0.651429206096633,0.06571578979492188,-1619.0,794.0922022317957,-5.0,-0.7525421625524668,1.0177237953105034,1.0281979335093523,1.0142322920970648,0.9388157894736842,1.0285739435041326,1.0325176134996632,1.0652397880688347
2014-02-11 00:00:00-05:00,4.5,-0.5963771785450946,0.5907282902908672,-9.0,-1336846.0,0.36461193533100483,0.50714111328125,-1477.0,547.2825149318383,-5.0,-0.7896094310286013,1.014457985558677,1.0190898690068566,0.9924828677739864,0.9562841530054644,1.0216344271577968,1.0205970321984554,1.0620911919762714
2014-02-12 00:00:00-05:00,3.5,-0.12941665994213572,0.5317453876464263,-9.0,-1039600.0,0.3213986261675611,0.7228546142578125,-1644.0,31.818463990588548,-5.0,-0.38756167350158705,1.0239721761217002,1.0279477572707885,1.0137404817601572,0.9528795811518325,1.0321068140104146,1.032047680336404,1.0694791674867306
2014-02-13 00:00:00-05:00,4.5,-0.26380308745523595,0.4744192532721573,-7.0,-687999.0,0.3181407382503062,-1.0885696411132812,-994.0,644.5531356951203,-6.0,-0.7027654974986103,0.9931432740759882,1.0004546599236357,0.9730101342272348,1.019359380499824,1.0052366697554114,1.0118318034110538,1.0496491860058543
2014-02-14 00:00:00-05:00,3.5,-0.3414766068594293,0.5427713413794555,-9.0,-1588270.0,0.34239029116011044,-0.14857101440429688,-1138.0,266.0372562314058,-7.0,-0.6469982310407756,0.9800787736631088,0.9870083487285125,0.9603630832383293,1.0664760543245175,0.9907133698573236,0.9946795178553384,1.033186075004968
2014-02-18 00:00:00-05:00,4.5,-0.04542926243252775,0.46974214546421156,-8.0,-1022959.0,0.32847916063191324,-0.19142913818360086,-1156.0,585.3498642460694,-8.0,-0.6692706076286344,0.989275184602283,0.9930576274207534,0.9568308323945156,1.0721014492753622,0.997326481332302,1.0046872566544713,1.042593856592402
2014-02-19 00:00:00-05:00,3.5,0.13670087781942364,0.39716396610522753,-7.0,-963124.0,0.3367159822814667,1.2314300537109446,-1060.0,98.32106682618829,-7.0,-0.03268001374404558,0.9976014606778906,1.0163808003845922,0.9730414781533736,0.9915225500169549,1.0108893094723055,1.0159518380035615,1.0552051100365776
2014-02-20 00:00:00-05:00,2.5,0.025063320795177146,0.41445779476679007,-8.0,-1548636.0,0.4330487048034688,0.9600028991699219,-1058.0,782.5190095798681,-6.0,-0.6376595520279569,1.0040240801909637,1.0214954609769196,0.9690574120200138,0.9933075026417753,1.015488694376759,1.0213128809845555,1.0608746411270813
2014-02-21 00:00:00-05:00,1.5,-0.25204750309091806,0.8047381577271547,-8.0,-1295910.0,0.8590114738448171,0.38857269287109375,-928.0,622.7833185374924,-4.0,-0.30706858751644617,1.0065369827965964,1.021462013555348,0.97069928156046,0.9689679218967922,1.018068506683703,1.0208651811430578,1.0791150837371117
2014-02-24 00:00:00-05:00,4.5,-0.37963162368625814,0.17930284384518821,-6.0,-264130.0,0.01611502524501947,-2.1100006103515625,-2016.0,36.21046172555875,-5.0,-0.766114813716956,1.0065280614817929,1.012982207456704,0.9750070116254725,0.9575289575289575,1.015983284878099,1.0172346675863226,1.0703388002349026
2014-02-25 00:00:00-05:00,4.5,-0.3867517937555977,-0.16203233431555417,-9.0,-654706.0,-0.12759356235271693,0.8614311218261719,-2150.0,-137.928640903287,-6.0,-0.6071200341670665,1.0135105333516603,1.0261039287111657,0.9881786895938045,0.9564300773014758,1.0209872441060035,1.0230216169025228,1.0691084250752325
2014-02-26 00:00:00-05:00,3.5,-0.5773553996343472,-0.025684770960390645,-9.0,-1092192.0,0.02573869028450186,-0.6057205200195312,-2129.0,31.323986076238764,-6.0,-0.3018082549026128,1.0017929284335698,1.0298732620858098,0.9832548190765273,0.9483177245924385,1.018540862937263,1.0198820991299795,1.0815094446532652
2014-02-27 00:00:00-05:00,2.5,-0.5176235279089333,0.16761459488550962,-9.0,-1931776.0,0.16581975344151445,0.49143218994140625,-1215.0,110.43595579204862,-6.0,-0.6647073049586848,1.0015363888014943,1.0241607249097848,0.9761111277280553,0.9627696590118302,1.0152782140815262,1.015734662771704,1.0807388653941628
2014-02-28 00:00:00-05:00,1.5,-0.478126146964881,-0.02214581864184787,-6.0,-957474.0,0.048924637140651234,0.9428558349609375,-665.0,24.021996836059756,-6.0,-0.3812858971766397,0.9877251246392758,1.0106436498904023,0.9688515844803126,0.954125299554947,1.0044136236988577,1.0045659835557839,1.068893587243459
2014-03-03 00:00:00-05:00,0.5,-0.4982738330080995,0.03906820645834606,-5.0,-1257936.0,0.0958440311481597,-0.005718231201171875,-948.0,199.16389672587587,-6.0,-0.9316897623504092,1.007933116103146,1.0125634441617033,0.9818595226997225,0.8833063209076175,1.0147301441517378,1.0191737552103868,1.0776127728457983
2014-03-04 00:00:00-05:00,4.5,-0.1980410270365043,0.09078275572800419,-7.0,-1446949.0,0.1583477152672051,1.3414344787597656,-594.0,192.8675171954558,-5.0,-0.95414215394168,1.0018210575977662,1.0018782160889106,0.9692432684509357,0.9262720664589823,1.0053235900385944,1.0109297895186524,1.0708926376975765
2014-03-05 00:00:00-05:00,3.5,-0.08238747542039287,0.16920010428433113,-9.0,-1738048.0,0.2328320025874349,-0.21143341064453125,-548.0,429.3422127712299,-4.0,-0.3242610739795245,1.0034763782447378,0.9928549798648594,0.9725042756141127,0.9296116504854369,1.0074098638317865,1.0154246717489306,1.0800391565012037
2014-03-06 00:00:00-05:00,2.5,0.2985248636623007,0.3985755295766423,-8.0,-1530390.0,0.51172364909719,0.4271392822265625,-608.0,293.72937458178706,-5.0,-0.17716406605661786,1.003202755772106,0.9915373228230845,0.9807303701799494,0.9341004184100419,1.00521432732059,1.0095017551195977,1.0698918281874659
2014-03-07 00:00:00-05:00,1.5,0.10869276680248537,0.5072431563387141,-4.0,-1566360.0,0.6491068679084823,-0.30571746826171875,-887.0,345.97396059522106,-6.0,-0.3373704570770236,1.0034748320491833,0.9866559057846577,0.974765463530585,0.9108910891089109,1.0033461545767552,1.0050376608864793,1.0699946992557765
2014-03-10 00:00:00-04:00,0.5,0.30891423444664257,0.10921550456844145,-1.0,-941320.0,0.08029978818697839,1.2028579711914134,-531.0,50.18736761686149,-6.0,-0.5179925359482197,1.010379029288323,0.9821785304050041,0.9770702011304124,0.9039451114922813,1.0058011339696453,1.0082832660399572,1.0733111727373708
2014-03-11 00:00:00-04:00,0.5,0.8507432491172753,-0.143829444627489,-2.0,-1714240.0,-0.17348816798022124,-0.35285568237303977,-760.0,-203.5016210407995,-6.0,-0.17592938484221277,1.00125692756657,0.9748089797594051,0.9704490461329726,0.8980697595665424,1.0019995392459775,1.004438042378108,1.0872393203823632
2014-03-12 00:00:00-04:00,0.5,0.8690215103599618,-0.002406370589227413,-1.0,-1338764.0,-0.059612615434499625,0.128570556640625,-1003.0,-115.23118563488778,-6.0,-0.6796195622702552,1.0001564875566793,0.9896836724224977,0.9733071088233296,0.8807991872671859,1.007631748921571,1.0135918941000557,1.0965675540325526
2014-03-13 00:00:00-04:00,0.5,0.8513752840113921,-0.06966117786677267,-1.0,-1506603.0,-0.13280440014065434,-0.9314308166503906,-1307.0,-149.2721457580955,-6.0,-0.1657379462246328,1.016628247462739,1.0037059408197193,0.9814301600936225,0.8493328994467947,1.017973436772102,1.0293042377091537,1.091785990780932
2014-03-14 00:00:00-04:00,4.5,0.7269178730919358,0.36751552252681224,-1.0,-959210.0,0.3723969126424516,0.7957115173339844,-975.0,534.3895696419181,-5.0,-0.1290873221650789,1.024032983265088,1.0096911383150884,0.9928139409683847,0.8066455696202531,1.0223630166167885,1.0341761293944678,1.0897278720901975
2014-03-17 00:00:00-04:00,4.5,0.6710693560774812,0.1251558316668054,-1.0,-1601214.0,0.14099911025667616,-0.25285720825196023,-873.0,81.6384848386155,-5.0,-0.051498049567992074,1.0257535913420408,1.0091731603079581,0.9932564145180063,0.8216539355695782,1.0230642288464717,1.0298897876258362,1.0915931899917384
2014-03-18 00:00:00-04:00,4.5,0.5978939797923859,0.33119239396068934,-1.0,-986740.0,0.34334754587866945,0.3528594970703054,-805.0,648.2401666189279,-6.0,-0.3940096102029486,1.0131019285628875,1.0032525714802107,0.984278705277439,0.8576364892881825,1.0167239709729412,1.0256847121800416,1.086509296820772
2014-03-19 00:00:00-04:00,4.5,0.6422708108370274,0.036240421060440405,-2.0,-1656144.0,0.05916206184484543,-0.022857666015617895,-1107.0,94.60013688990784,-6.0,-0.3601971386432654,1.0125860799494069,0.9964489634393314,0.9879335459367993,0.8372329603255341,1.017328290301622,1.026767658236142,1.0952226022724796
2014-03-20 00:00:00-04:00,4.5,0.29612956470392143,0.13280517188434998,-3.0,-1022907.0,0.13902179268270803,-0.5971450805663991,-1412.0,283.8825006580898,-6.0,-0.355666771511258,0.9988212199755107,0.9697727159018386,0.9779766245191612,0.8502728512960437,1.0025411945352987,1.0102110998928344,1.0785159122077894
2014-03-21 00:00:00-04:00,3.5,0.672738803162867,0.149430758585471,-1.0,-228938.0,0.16794599137728783,2.611431121826172,-580.0,31.237954396175535,-6.0,-0.014086374072430548,1.0101899713768896,0.9709822001786415,0.9994842280563131,0.8245851676261429,1.009935775617092,1.0155889067157753,1.0728232051388893
2014-03-24 00:00:00-04:00,2.5,0.7791482212559135,0.5901316416779399,-1.0,-67200.0,0.7055156991286479,3.8699989318847585,-275.0,31.748206460789152,-6.0,-0.3819873004002675,1.0176407933508953,0.9763284620171199,1.0170349467110684,0.8134504900304157,1.0178504454340243,1.0173930327787484,1.0783838222503854
2014-03-25 00:00:00-04:00,1.5,0.8406609363549713,0.6409568931908443,-1.0,-179580.0,0.6694507960089661,-1.151428222656257,-191.0,204.18249278273464,-5.0,-0.29589102235289044,1.0057535809254885,0.9713901706696054,1.0017228462567025,0.8161588497090038,1.00665511893591,1.0029427381524028,1.065708164364926
2014-03-26 00:00:00-04:00,0.5,0.7361877289544121,0.6739740403837826,-2.0,-238076.0,0.6221128684197802,0.20571517944335227,-306.0,1470.0527080759407,-6.0,-0.5299825061413012,1.0249586745989356,0.9878047235457584,1.009817452612161,0.7894382778338379,1.0224901027911975,1.0197521781885577,1.0822919646982307
2014-03-27 00:00:00-04:00,3.5,0.6625432384956463,0.6545899409381976,-1.0,-215574.0,0.591521178763378,1.1571426391601491,-1038.0,1404.2712783842592,-7.0,-0.1784041547449882,1.0306148570019869,0.9977297383838711,1.0181254374237183,0.8,1.0271423078593287,1.021303392713904,1.0725330942311537
2014-03-28 00:00:00-04:00,2.5,0.9038168546378595,0.657684112781551,-1.0,-329420.0,0.5046868903377787,-0.7585716247558594,-1246.0,961.4285260934685,-7.0,-0.2399335119323174,1.035209222949891,0.9968343786338686,1.0225263194384047,0.8015161957270848,1.026200616746818,1.0217341303950542,1.057152457834775
2014-03-31 00:00:00-04:00,1.5,0.6706648254417623,0.5419137709339523,-1.0,-442308.0,0.3436613682545228,-0.977142333984375,-1293.0,162.20816581613477,-7.0,-0.14461260333855774,1.0360383231338495,0.9950762677225968,1.0143613192619179,0.803914590747331,1.0241165122100766,1.0169964221986971,1.0600720177167624
2014-04-01 00:00:00-04:00,0.5,0.2592007034344808,0.4520966857842235,-2.0,-503160.0,0.15593471515705143,1.8085708618164062,-1220.0,376.8942065345933,-8.0,-0.8001402721809829,1.0212071424330225,0.9915103212381554,1.0050969918260666,0.8285504047093452,1.0166271009621857,1.0103074902124578,1.055586483680257
2014-04-02 00:00:00-04:00,3.5,0.07167410642731636,0.25194320786316377,-4.0,-366300.0,-0.1253705746214299,0.2585716247558594,-1167.0,-135.90170288963,-7.0,-0.37318810775205913,1.0266300838677604,0.991529433691243,1.0086263609493875,0.8178167214311792,1.018477434996201,1.0119276852859265,1.0608387128367989
2014-04-03 00:00:00-04:00,2.5,0.1185160891117726,-0.5846603079483604,-2.0,-477096.0,-0.6143284665870481,-1.1700019836425781,-1123.0,-976.7822618734065,-5.0,-0.33573421569654704,1.0327689071233976,0.9955336852772122,1.0135616420752995,0.8182815356489945,1.0214707382110144,1.013021021366306,1.0532654168701578
2014-04-04 00:00:00-04:00,1.5,0.4009747879376694,-0.674283734587651,-1.0,-136455.0,-0.7546599107564701,2.4828567504882812,-768.0,-12.074558572103522,-3.0,-0.09235327431286941,1.0512249681050665,1.0081192462634871,1.0320630785998919,0.7974184295446397,1.0348711498875252,1.023700901289075,1.0557896993897808
2014-04-07 00:00:00-04:00,0.5,0.2809129990262079,0.1448726632615075,-1.0,-111555.0,0.2565141414427411,-0.09857177734375,-636.0,324.49038892506746,-3.0,-0.41859743514358166,1.0577999371950528,1.025195449152304,1.044402152638516,0.782761037140855,1.045893732726051,1.0334442333650533,1.0774954829428787
2014-04-08 00:00:00-04:00,4.5,0.7957879636428095,0.23936604999819977,-3.0,-316288.0,0.32311781237925163,1.5557174682617188,-753.0,760.9424481531375,-5.0,-0.7447991159356351,1.050333816654764,1.0265324084993177,1.0560039379922146,0.7896428571428571,1.043706036238997,1.0330419400052422,1.0662272048346533
2014-04-09 00:00:00-04:00,4.5,0.7666832300977326,0.22569570591371504,-4.0,-565800.0,0.29153883050264395,0.5914268493652273,-708.0,706.9816639689116,-5.0,-0.8933289614228547,1.0433586175464704,1.027210774974324,1.0350633948479393,0.7794871794871795,1.0393393334193444,1.028074815759704,1.0674819984920307
2014-04-10 00:00:00-04:00,3.5,0.6718566644733629,0.3849054998836646,-2.0,-338652.0,0.4404205578411517,2.614288330078118,-816.0,60.77803698207893,-6.0,-0.04086006024896065,1.0727527579986476,1.058495708671835,1.0697009444154402,0.6978591160220995,1.0667177324709434,1.0506614109180747,1.091431518013892
2014-04-11 00:00:00-04:00,2.5,0.6830601534800694,0.48575526766940996,-1.0,-206724.0,0.47258641881621644,1.1457138061523366,-763.0,102.07866646430276,-5.0,-0.29428630662790056,1.0883521265509746,1.0761279141283269,1.074313278652412,0.6869973190348525,1.0775162147010808,1.0611844656303664,1.096212600938668
2014-04-14 00:00:00-04:00,1.5,0.5780407951155094,-0.03817405651496942,-2.0,-793800.0,0.13832102128705515,0.6957168579101491,-1029.0,122.4141038390438,-7.0,-0.6511904955451641,1.0781995982444885,1.0671329970141767,1.0719382882354862,0.6806353497803312,1.0692028865450924,1.0524697952347803,1.0796343188191666
2014-04-15 00:00:00-04:00,0.5,0.6493715830986416,0.06937420170202319,-1.0,-194735.0,0.20202097543138084,0.7585716247558594,-761.0,479.7998166495295,-7.0,-0.7596718381725603,1.0702488662734255,1.0503466582976655,1.059343087655333,0.7045143638850889,1.0581976775248474,1.0403909376728622,1.069446846772665
