Date,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha12,alpha13,alpha14,alpha15,alpha54,alphaExt1,alphaExt2,alphaExt3,alphaExt4,alphaExt5,alphaExt6,alphaExt7
2014-02-05 00:00:00-05:00,0.5,0.6436306772567442,-0.28874257958408706,-1.0,-3704.0,-0.8353715111140056,4.4659271240234375,-182.0,-6.682972088912045,-5.0,-0.24249689640496178,1.0790750948144578,1.0870652036050528,1.0768658792501882,0.7616796440489433,1.083025823884007,1.0773381588872097,1.1029319850854662
2014-02-06 00:00:00-05:00,2.5,0.6087228958611403,0.11568591092048601,-2.0,-228288.0,-0.6496926292853449,2.8738937377929545,-250.0,-1474.802268477733,-7.0,-0.5106201921124855,1.0620138619332335,1.068615012988817,1.068485559303108,0.8449181340747606,1.067514388749393,1.0636213000952701,1.093758467155287
2014-02-07 00:00:00-05:00,4.5,0.7201344080491444,0.243976452138154,-3.0,-347295.0,-0.6536987406934234,2.9881896972656534,-943.0,-1298.8993977578323,-9.0,-0.7291914495591957,1.0277644704628954,1.0451932225470988,1.0330203719879893,0.915927750410509,1.0419789010845446,1.0432706660462592,1.0780983659407783
2014-02-10 00:00:00-05:00,3.5,0.5611445798259004,0.20168762058882955,-6.0,-1899308.0,-0.6861469050167637,-0.5225219726562642,-620.0,-1720.1702908770264,-7.0,-0.4012423894284883,1.0177237953105034,1.0281979335093523,1.0142322920970648,0.9388157894736842,1.0285739435041326,1.0325176134996632,1.0652397880688347
2014-02-11 00:00:00-05:00,4.5,0.46181754830483,0.12248377401791434,-7.0,-1100128.0,-0.6954316709342996,-1.2654571533203125,-520.0,-363.0153322277044,-6.0,-0.5426260246473908,1.014457985558677,1.0190898690068566,0.9924828677739864,0.9562841530054644,1.0216344271577968,1.0205970321984554,1.0620911919762714
2014-02-12 00:00:00-05:00,3.5,0.6183693344588302,0.08997970027014618,-6.0,-512231.0,-0.6867966922703649,1.877784729003892,-907.0,-131.86496491591006,-6.0,-0.07163225021564068,1.0239721761217002,1.0279477572707885,1.0137404817601572,0.9528795811518325,1.0321068140104146,1.032047680336404,1.0694791674867306
2014-02-13 00:00:00-05:00,2.5,0.3405935914308439,0.013403187243712396,-5.0,-1504140.0,-0.7245817037593031,1.3471069335937358,-1189.0,-1404.9639235892887,-7.0,-0.8272974729136248,0.9931432740759882,1.0004546599236357,0.9730101342272348,1.019359380499824,1.0052366697554114,1.0118318034110538,1.0496491860058543
2014-02-14 00:00:00-05:00,4.5,0.4183830357010871,-0.045366907775191215,-8.0,-654480.0,-0.7474618366502251,-1.8288803100585938,-1498.0,-1669.0822812399526,-7.0,-0.6263948059407004,0.9800787736631088,0.9870083487285125,0.9603630832383293,1.0664760543245175,0.9907133698573236,0.9946795178553384,1.033186075004968
2014-02-18 00:00:00-05:00,3.5,0.1393352160894561,0.1813782618720957,-9.0,-3536372.0,-0.6811923878492444,-1.01251220703125,-945.0,-1125.3298247269518,-5.0,-0.36531663438346684,0.989275184602283,0.9930576274207534,0.9568308323945156,1.0721014492753622,0.997326481332302,1.0046872566544713,1.042593856592402
2014-02-19 00:00:00-05:00,2.5,0.2529506088055581,0.1575995491011679,-9.0,-2365542.0,-0.6670043482469542,0.1468658447265625,-865.0,-528.2674438115878,-6.0,-0.291525481113231,0.9976014606778906,1.0163808003845922,0.9730414781533736,0.9915225500169549,1.0108893094723055,1.0159518380035615,1.0552051100365776
2014-02-20 00:00:00-05:00,1.5,0.30930898217664715,0.6658352267181211,-9.0,-2622321.0,0.7287891737116939,0.5633087158203125,-1457.0,327.9551281702623,-5.0,-0.2640900797525994,1.0040240801909637,1.0214954609769196,0.9690574120200138,0.9933075026417753,1.015488694376759,1.0213128809845555,1.0608746411270813
2014-02-21 00:00:00-05:00,4.5,-0.4434667494864086,0.6315324418496985,-9.0,-3291084.0,0.5921937482886219,0.60418701171875,-1472.0,1097.3350155788164,-6.0,-0.6126021768698744,1.0065369827965964,1.021462013555348,0.97069928156046,0.9689679218967922,1.018068506683703,1.0208651811430578,1.0791150837371117
2014-02-24 00:00:00-05:00,4.5,-0.48634618212704855,0.4917249070534786,-8.0,-1474230.0,0.37494401927759013,-0.7103424072265625,-1568.0,584.9126700730407,-6.0,-0.4182817091039714,1.0065280614817929,1.012982207456704,0.9750070116254725,0.9575289575289575,1.015983284878099,1.0172346675863226,1.0703388002349026
2014-02-25 00:00:00-05:00,4.5,-0.5945931939545804,0.607965311332085,-9.0,-3067823.0,0.5208838610472686,0.5878143310546875,-1140.0,686.5249288603,-7.0,-0.7677716774984608,1.0135105333516603,1.0261039287111657,0.9881786895938045,0.9564300773014758,1.0209872441060035,1.0230216169025228,1.0691084250752325
2014-02-26 00:00:00-05:00,4.5,0.3040829945125105,0.19598180175892788,-9.0,-740622.0,0.06900602429140709,-1.738983154296875,-1980.0,37.74629528739968,-7.0,-0.3349889841990007,1.0017929284335698,1.0298732620858098,0.9832548190765273,0.9483177245924385,1.018540862937263,1.0198820991299795,1.0815094446532652
2014-02-27 00:00:00-05:00,3.5,-0.04746412295059657,0.03684681436526029,-8.0,-79765.0,-0.21042315705365391,0.269378662109375,-2134.0,-259.24132949010163,-5.0,-0.9403284884365672,1.0015363888014943,1.0241607249097848,0.9761111277280553,0.9627696590118302,1.0152782140815262,1.015734662771704,1.0807388653941628
2014-02-28 00:00:00-05:00,2.5,-0.23205146392247517,-0.1066483314405013,-8.0,-1323168.0,-0.19003061522510842,-0.5797119140625,-1899.0,-150.69427787351097,-4.0,-0.417885693882708,0.9877251246392758,1.0106436498904023,0.9688515844803126,0.954125299554947,1.0044136236988577,1.0045659835557839,1.068893587243459
